	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
918	博腾股份	300363.XSHE	67.46	-0.56%	41.5	2.25	801150	医药生物I	801151	化学制药II	84.37	-0.47	中证1000,全指医药
919	北新建材	000786.XSHE	377.1	-2.36%	91.51	2.79	801710	建筑材料I	801713	其他建材II	83.89	-1.98	沪深300,基本面120
920	天宇股份	300702.XSHE	91.56	1.43%	17.3	4.85	801150	医药生物I	801151	化学制药II	83.87	1.2	全指医药
921	重药控股	000950.XSHE	93.84	-0.37%	10.57	1.17	801150	医药生物I	801154	医药商业II	83.8	-0.31	中证1000,全指医药
922	莱茵生物	002166.XSHE	39.17	0.87%	58.17	2.42	801150	医药生物I	801152	生物制品II	83.23	0.72	中证1000,全指医药
923	西藏药业	600211.XSHG	55.36	-4.35%	24.77	2.32	801150	医药生物I	801155	中药II	83.23	-3.62	中证1000,全指医药
924	中远海控	601919.XSHG	579.88	0.21%	23.35	1.88	801170	交通运输I	801176	航运II	82.78	0.17	沪深300
925	香雪制药	300147.XSHE	43.46	1.08%	76.59	1.24	801150	医药生物I	801155	中药II	81.72	0.88	全指医药
926	千金药业	600479.XSHG	35.53	0.95%	12.8	1.74	801150	医药生物I	801155	中药II	81.72	0.78	全指医药
927	奥赛康	002755.XSHE	145.91	-0.57%	18.87	6.29	801150	医药生物I	801151	化学制药II	81.02	-0.46	中证1000,全指医药
928	上海建工	600170.XSHG	309.87	0.29%	8.4	1.2	801720	建筑装饰I	801721	房屋建设II	80.57	0.23	沪深300,300价值
929	南山铝业	600219.XSHG	258.13	-0.46%	19.78	0.66	801050	有色金属I	801055	工业金属II	80.53	-0.37	沪深300,300价值
930	和佳股份	300273.XSHE	36.23	-1.94%	38.8	1.41	801150	医药生物I	801153	医疗器械II	80.11	-1.55	全指医药
931	恒康医疗	002219.XSHE	43.09	0.43%	-3.59	1.69	801150	医药生物I	801156	医疗服务II	79.94	0.34	中证1000,全指医药
932	恒力石化	600346.XSHG	987.59	-1.2%	15.22	3.06	801030	化工I	801032	化学纤维II	79.26	-0.95	沪深300
933	中国巨石	600176.XSHG	316.26	-0.77%	15.73	2.09	801030	化工I	801034	化学制品II	77.5	-0.6	沪深300
934	科沃斯	603486.XSHG	107.53	0.16%	35.99	4.27	801890	机械设备I	801072	通用机械II	77.27	0.12	中证500
935	新乳业	002946.XSHE	104.24	-1.77%	42.37	5.5	801120	食品饮料I	801124	食品加工II	77.27	-1.37	中证500
936	汇顶科技	603160.XSHG	884.58	-0.79%	41.41	15.46	801080	电子I	801081	半导体II	76.91	-0.61	沪深300
937	荣盛石化	002493.XSHE	764.37	0.25%	47.05	3.44	801030	化工I	801032	化学纤维II	76.85	0.19	沪深300,基本面60,基本面120
938	莱美药业	300006.XSHE	39.72	-0.2%	53.65	2.29	801150	医药生物I	801151	化学制药II	76.57	-0.15	中证1000,全指医药
939	掌阅科技	603533.XSHG	66.81	0.42%	50.42	5.62	801760	传媒I	801752	互联网传媒II	76.39	0.32	中证1000,中证传媒
940	交大昂立	600530.XSHG	36.19	-0.43%	-7.3	3.61	801150	医药生物I	801152	生物制品II	75.27	-0.32	全指医药
941	宜华健康	000150.XSHE	44.76	2.0%	-174.15	1.85	801150	医药生物I	801156	医疗服务II	74.93	1.5	中证1000,全指医药
942	世纪华通	002602.XSHE	580.75	-0.61%	96.14	2.43	801760	传媒I	801752	互联网传媒II	74.56	-0.45	沪深300
943	太安堂	002433.XSHE	33.66	0.23%	17.27	0.65	801150	医药生物I	801155	中药II	73.83	0.17	中证1000,全指医药
944	春秋航空	601021.XSHG	369.36	-1.44%	20.41	2.49	801170	交通运输I	801173	航空运输II	73.39	-1.06	沪深300
945	江丰电子	300666.XSHE	80.83	0.71%	175.16	12.53	801080	电子I	801081	半导体II	72.24	0.51	中证1000,创业板
946	常山药业	300255.XSHE	47.59	-0.2%	27.47	1.77	801150	医药生物I	801152	生物制品II	71.04	-0.14	中证1000,全指医药
947	广生堂	300436.XSHE	44.97	-0.83%	183.73	7.89	801150	医药生物I	801151	化学制药II	70.97	-0.59	全指医药
948	横店影视	603103.XSHG	96.08	-0.39%	37.24	4.11	801760	传媒I	801761	文化传媒II	70.97	-0.28	中证1000,中证传媒
949	彤程新材	603650.XSHG	96.39	-0.6%	23.06	4.27	801030	化工I	801034	化学制品II	70.03	-0.42	中证500
950	同济堂	600090.XSHG	57.44	0.5%	10.74	0.89	801150	医药生物I	801154	医药商业II	69.92	0.35	中证1000,全指医药
951	凯普生物	300639.XSHE	55.0	-7.05%	39.13	5.3	801150	医药生物I	801153	医疗器械II	69.89	-4.93	全指医药
952	金螳螂	002081.XSHE	215.45	0.37%	9.41	1.48	801720	建筑装饰I	801722	装修装饰II	69.49	0.26	沪深300,基本面120
953	基蛋生物	603387.XSHG	59.0	-0.26%	22.0	3.98	801150	医药生物I	801153	医疗器械II	68.25	-0.18	中证1000,全指医药
954	江西铜业	600362.XSHG	487.9	0.0%	19.77	0.95	801050	有色金属I	801055	工业金属II	68.11	0.0	沪深300
955	嘉应制药	002198.XSHE	26.9	-0.56%	67.97	3.34	801150	医药生物I	801155	中药II	67.74	-0.38	全指医药
956	富祥股份	300497.XSHE	46.16	0.0%	19.39	3.64	801150	医药生物I	801151	化学制药II	67.71	0.0	中证1000,全指医药
957	未名医药	002581.XSHE	43.34	0.15%	-73.39	1.54	801150	医药生物I	801152	生物制品II	67.71	0.1	中证1000,全指医药
958	宁波港	601018.XSHG	476.86	-0.55%	14.0	1.19	801170	交通运输I	801171	港口II	67.52	-0.37	沪深300
959	力生制药	002393.XSHE	45.65	0.2%	21.25	0.98	801150	医药生物I	801151	化学制药II	67.14	0.13	中证1000,全指医药
960	东方网力	300367.XSHE	49.03	2.5%	-33.96	1.32	801750	计算机I	801222	计算机应用II	67.08	1.68	中证1000,创业板
961	圣济堂	600227.XSHG	38.6	0.0%	-2.32	1.21	801150	医药生物I	801151	化学制药II	66.61	0.0	中证1000,全指医药
962	中金黄金	600489.XSHG	270.57	-1.88%	200.98	1.98	801050	有色金属I	801053	黄金II	65.76	-1.24	沪深300
963	华仁药业	300110.XSHE	47.05	-0.25%	129.1	2.17	801150	医药生物I	801151	化学制药II	65.49	-0.16	中证1000,全指医药
964	景峰医药	000908.XSHE	32.46	1.37%	-44.57	1.39	801150	医药生物I	801151	化学制药II	65.05	0.89	全指医药
965	欧派家居	603833.XSHG	415.97	-1.39%	23.77	4.74	801140	轻工制造I	801142	家用轻工II	64.58	-0.9	沪深300
966	兄弟科技	002562.XSHE	41.31	-1.29%	-119.84	1.9	801030	化工I	801034	化学制品II	64.39	-0.83	中证1000,全指医药
967	广济药业	000952.XSHE	22.96	0.22%	15.98	2.35	801150	医药生物I	801151	化学制药II	63.98	0.14	全指医药
968	大博医疗	002901.XSHE	240.96	-6.22%	55.94	15.06	801150	医药生物I	801153	医疗器械II	63.28	-3.94	中证1000,全指医药
969	广汇汽车	600297.XSHG	272.54	0.3%	11.6	0.72	801880	汽车I	801092	汽车服务II	63.04	0.19	沪深300,300价值
970	鞍钢股份	000898.XSHE	296.27	0.32%	10.51	0.57	801040	钢铁I	801041	钢铁II	62.76	0.2	沪深300,300价值,基本面60,基本面120
971	中国化学	601117.XSHG	307.33	-0.8%	11.17	0.97	801720	建筑装饰I	801724	专业工程II	62.45	-0.5	沪深300,300价值
972	东华软件	002065.XSHE	285.69	1.89%	31.55	2.97	801750	计算机I	801222	计算机应用II	62.24	1.18	沪深300
973	海油工程	600583.XSHG	308.61	1.31%	-74.23	1.4	801020	采掘I	801024	采掘服务II	62.24	0.82	沪深300
974	北大医药	000788.XSHE	39.16	-2.09%	77.39	3.14	801150	医药生物I	801151	化学制药II	61.83	-1.29	全指医药
975	中直股份	600038.XSHG	268.21	3.24%	44.06	3.36	801740	国防军工I	801742	航空装备II	61.65	2.0	沪深300
976	盈康生命	300143.XSHE	46.62	-2.18%	217.0	2.24	801150	医药生物I	801156	医疗服务II	61.6	-1.34	中证1000,全指医药
977	华电国际	600027.XSHG	365.92	0.0%	13.87	0.82	801160	公用事业I	801161	电力II	61.06	0.0	沪深300,300价值
978	佐力药业	300181.XSHE	29.46	0.21%	87.29	2.22	801150	医药生物I	801155	中药II	60.75	0.13	全指医药
979	长久物流	603569.XSHG	58.1	0.39%	20.67	2.41	801170	交通运输I	801178	物流II	60.37	0.24	中证500
980	泰合健康	000790.XSHE	25.76	-0.24%	37.71	2.96	801150	医药生物I	801155	中药II	59.68	-0.14	全指医药
981	古井贡酒	000596.XSHE	544.69	-3.77%	24.97	6.34	801120	食品饮料I	801123	饮料制造II	59.3	-2.24	沪深300
982	理邦仪器	300206.XSHE	40.55	-0.99%	34.72	3.16	801150	医药生物I	801153	医疗器械II	59.14	-0.59	全指医药
983	方盛制药	603998.XSHG	33.19	-2.44%	40.21	2.97	801150	医药生物I	801155	中药II	59.14	-1.44	全指医药
984	扬杰科技	300373.XSHE	71.72	4.47%	70.98	2.93	801080	电子I	801081	半导体II	57.97	2.59	中证1000,创业板
985	大豪科技	603025.XSHG	81.04	10.06%	32.11	4.63	801730	电气设备I	801732	电气自动化设备II	57.96	5.83	中证500
986	长城汽车	601633.XSHG	850.66	2.31%	20.26	1.61	801880	汽车I	801094	汽车整车II	57.71	1.33	沪深300,300价值
987	中国卫星	600118.XSHG	239.57	-0.05%	57.93	4.28	801740	国防军工I	801741	航天装备II	57.54	-0.03	沪深300
988	中航沈飞	600760.XSHG	393.65	0.5%	37.46	4.62	801740	国防军工I	801742	航空装备II	57.54	0.29	沪深300
989	渤海租赁	000415.XSHE	211.51	0.0%	10.99	0.55	801790	非银金融I	801191	多元金融II	57.25	0.0	沪深300,300价值,基本面60,基本面120
990	健民集团	600976.XSHG	26.0	-1.57%	31.78	2.2	801150	医药生物I	801155	中药II	56.99	-0.89	全指医药
991	攀钢钒钛	000629.XSHE	239.65	0.72%	9.77	2.54	801020	采掘I	801022	其他采掘II	56.95	0.41	沪深300
992	美康生物	300439.XSHE	46.0	-1.26%	18.52	2.23	801150	医药生物I	801153	医疗器械II	56.59	-0.71	中证1000,全指医药
993	广汽集团	601238.XSHG	1209.07	0.08%	16.39	1.53	801880	汽车I	801094	汽车整车II	56.43	0.05	沪深300,300价值
994	科大智能	300222.XSHE	62.84	0.0%	36.13	1.38	801890	机械设备I	801072	通用机械II	55.97	0.0	中证1000,创业板
995	美诺华	603538.XSHG	38.02	-1.13%	23.77	2.93	801150	医药生物I	801151	化学制药II	55.91	-0.63	全指医药
996	鹏鼎控股	002938.XSHE	1141.85	-0.7%	39.22	6.15	801080	电子I	801083	元件II	55.75	-0.39	沪深300,基本面120
997	永安药业	002365.XSHE	24.22	0.12%	25.08	1.51	801150	医药生物I	801151	化学制药II	54.3	0.07	全指医药
998	石基信息	002153.XSHE	385.41	0.92%	82.13	4.5	801750	计算机I	801222	计算机应用II	54.02	0.5	沪深300
999	哈三联	002900.XSHE	34.86	0.0%	19.94	1.92	801150	医药生物I	801151	化学制药II	53.76	0.0	全指医药
1000	君正集团	601216.XSHG	254.83	0.33%	10.82	1.38	801030	化工I	801033	化学原料II	53.04	0.18	沪深300,300价值
1001	一品红	300723.XSHE	51.26	-1.0%	21.12	3.7	801150	医药生物I	801151	化学制药II	52.74	-0.53	中证1000,全指医药
1002	亚太药业	002370.XSHE	33.69	-1.41%	70.01	1.35	801150	医药生物I	801151	化学制药II	52.2	-0.74	中证1000,全指医药
1003	太平鸟	603877.XSHG	67.62	1.58%	13.63	2.13	801130	纺织服装I	801132	服装家纺II	50.71	0.8	中证500
1004	康德莱	603987.XSHG	32.02	0.14%	20.98	2.31	801150	医药生物I	801153	医疗器械II	50.54	0.07	全指医药
1005	金隅集团	601992.XSHG	349.16	-0.3%	9.01	0.77	801710	建筑材料I	801711	水泥制造II	50.49	-0.15	沪深300
1006	金石亚药	300434.XSHE	27.92	0.58%	18.56	1.04	801150	医药生物I	801151	化学制药II	50.0	0.29	全指医药
1007	迪瑞医疗	300396.XSHE	45.08	-4.17%	19.64	3.04	801150	医药生物I	801153	医疗器械II	50.0	-2.08	全指医药
1008	小商品城	600415.XSHG	207.39	0.79%	27.8	1.65	801200	商业贸易I	801205	商业物业经营II	49.32	0.39	沪深300
1009	兖州煤业	600188.XSHG	461.24	0.11%	4.91	0.9	801020	采掘I	801021	煤炭开采II	49.0	0.05	沪深300,300价值
1010	康辰药业	603590.XSHG	55.98	-0.09%	18.02	2.1	801150	医药生物I	801152	生物制品II	48.83	-0.04	中证1000,全指医药
1011	寿仙谷	603896.XSHG	41.28	0.38%	39.44	3.85	801150	医药生物I	801155	中药II	48.29	0.18	中证1000,全指医药
1012	卫光生物	002880.XSHE	51.76	-1.36%	32.77	3.74	801150	医药生物I	801152	生物制品II	47.31	-0.64	全指医药
1013	中华企业	600675.XSHG	264.57	-1.81%	7.26	1.8	801180	房地产I	801181	房地产开发II	47.19	-0.85	中证1000,金融地产
1014	海辰药业	300584.XSHE	32.3	-1.93%	32.83	5.09	801150	医药生物I	801151	化学制药II	46.77	-0.9	全指医药
1015	赛升药业	300485.XSHE	40.19	-0.6%	20.13	1.51	801150	医药生物I	801152	生物制品II	46.62	-0.28	中证1000,全指医药
1016	康芝药业	300086.XSHE	20.34	-0.66%	-66.82	1.32	801150	医药生物I	801151	化学制药II	46.24	-0.31	全指医药
1017	透景生命	300642.XSHE	36.91	-4.04%	24.8	3.33	801150	医药生物I	801153	医疗器械II	46.24	-1.87	全指医药
1018	传化智联	002010.XSHE	224.46	-1.01%	18.08	1.71	801170	交通运输I	801178	物流II	45.8	-0.46	沪深300
1019	中煤能源	601898.XSHG	647.02	2.09%	12.61	0.66	801020	采掘I	801021	煤炭开采II	45.62	0.95	沪深300,300价值
1020	尚荣医疗	002551.XSHE	31.56	0.68%	59.9	1.35	801150	医药生物I	801153	医疗器械II	45.16	0.31	全指医药
1021	龙津药业	002750.XSHE	51.26	-0.93%	4448.97	7.9	801150	医药生物I	801155	中药II	44.62	-0.41	全指医药
1022	五矿资本	600390.XSHG	331.06	0.14%	10.32	0.96	801790	非银金融I	801191	多元金融II	44.62	0.06	沪深300,金融地产
1023	精华制药	002349.XSHE	36.02	-0.69%	-23.17	1.77	801150	医药生物I	801155	中药II	44.4	-0.31	中证1000,全指医药
1024	鹭燕医药	002788.XSHE	24.97	-0.13%	10.39	1.43	801150	医药生物I	801154	医药商业II	44.09	-0.06	全指医药
1025	韵达股份	002120.XSHE	647.18	-1.89%	24.22	5.07	801170	交通运输I	801178	物流II	44.03	-0.83	沪深300
1026	长江健康	002435.XSHE	47.71	2.12%	14.03	0.87	801150	医药生物I	801151	化学制药II	43.83	0.93	中证1000,全指医药
1027	泛海控股	000046.XSHE	219.8	0.0%	13.67	0.96	801180	房地产I	801181	房地产开发II	43.75	0.0	基本面60,基本面120,金融地产
1028	金花股份	600080.XSHG	21.72	-0.68%	48.35	1.21	801150	医药生物I	801152	生物制品II	43.55	-0.3	全指医药
1029	楚天科技	300358.XSHE	29.48	-0.63%	-1982.4	1.25	801150	医药生物I	801153	医疗器械II	43.01	-0.27	全指医药
1030	九安医疗	002432.XSHE	20.56	0.21%	-345.83	1.37	801150	医药生物I	801153	医疗器械II	43.01	0.09	全指医药
1031	紫光股份	000938.XSHE	552.61	-1.42%	30.98	2.0	801750	计算机I	801222	计算机应用II	42.55	-0.6	沪深300,基本面120
1032	乐心医疗	300562.XSHE	24.92	-2.01%	78.96	4.49	801150	医药生物I	801153	医疗器械II	42.47	-0.85	全指医药
1033	新华制药	000756.XSHE	42.97	-0.14%	14.51	1.49	801150	医药生物I	801151	化学制药II	42.47	-0.06	全指医药
1034	莎普爱思	603168.XSHG	23.68	-0.14%	-14.33	1.56	801150	医药生物I	801151	化学制药II	41.94	-0.06	全指医药
1035	利德曼	300289.XSHE	25.47	1.17%	-257.0	1.93	801150	医药生物I	801152	生物制品II	41.94	0.49	全指医药
1036	中海油服	601808.XSHG	795.9	-0.24%	32.27	2.19	801020	采掘I	801024	采掘服务II	40.51	-0.1	沪深300
1037	吉药控股	300108.XSHE	24.98	-1.06%	19.63	1.12	801150	医药生物I	801155	中药II	39.79	-0.42	全指医药
1038	海特生物	300683.XSHE	29.55	0.39%	34.25	1.68	801150	医药生物I	801152	生物制品II	39.79	0.16	全指医药
1039	佛慈制药	002644.XSHE	35.13	0.29%	39.0	2.33	801150	医药生物I	801155	中药II	38.71	0.11	全指医药
1040	福瑞股份	300049.XSHE	19.02	0.7%	2100.8	1.41	801150	医药生物I	801153	医疗器械II	38.71	0.27	全指医药
1041	神奇制药	600613.XSHG	34.61	-0.15%	27.94	1.32	801150	医药生物I	801151	化学制药II	37.63	-0.06	全指医药
1042	润都股份	002923.XSHE	30.22	0.49%	24.26	3.31	801150	医药生物I	801151	化学制药II	37.1	0.18	全指医药
1043	太钢不锈	000825.XSHE	223.86	0.51%	8.1	0.71	801040	钢铁I	801041	钢铁II	36.57	0.19	基本面60,基本面120
1044	赛托生物	300583.XSHE	34.38	-1.6%	31.08	1.84	801150	医药生物I	801151	化学制药II	36.56	-0.58	全指医药
1045	创新医疗	002173.XSHE	24.47	-1.65%	-15.91	0.69	801150	医药生物I	801156	医疗服务II	35.48	-0.59	全指医药
1046	奇正藏药	002287.XSHE	113.98	-1.38%	32.72	5.3	801150	医药生物I	801155	中药II	34.96	-0.48	中证1000,全指医药
1047	格力地产	600185.XSHG	97.86	-1.45%	15.67	1.25	801180	房地产I	801181	房地产开发II	34.73	-0.5	中证1000,金融地产
1048	中航电子	600372.XSHG	240.7	3.56%	48.32	3.3	801740	国防军工I	801742	航空装备II	34.64	1.23	沪深300
1049	市北高新	600604.XSHG	146.12	-1.14%	72.48	2.4	801180	房地产I	801182	园区开发II	34.47	-0.39	中证1000,金融地产
1050	我爱我家	000560.XSHE	103.17	-2.45%	13.4	1.04	801180	房地产I	801181	房地产开发II	34.47	-0.84	中证1000,金融地产
1051	英科医疗	300677.XSHE	30.22	-0.39%	17.14	2.19	801150	医药生物I	801153	医疗器械II	34.41	-0.13	全指医药
1052	蔚蓝生物	603739.XSHG	37.32	-2.27%	47.31	3.99	801010	农林牧渔I	801018	动物保健II	34.41	-0.78	全指医药
1053	和仁科技	300550.XSHE	31.46	0.98%	63.65	5.2	801750	计算机I	801222	计算机应用II	34.41	0.34	全指医药
1054	万业企业	600641.XSHG	112.86	-0.36%	17.9	1.8	801180	房地产I	801181	房地产开发II	33.91	-0.12	中证1000,金融地产
1055	英特集团	000411.XSHE	28.65	-1.46%	20.14	1.92	801150	医药生物I	801154	医药商业II	33.87	-0.49	全指医药
1056	广州港	601228.XSHG	231.62	0.27%	31.39	1.77	801170	交通运输I	801171	港口II	32.88	0.09	沪深300
1057	人民同泰	600829.XSHG	37.17	-0.16%	14.02	2.08	801150	医药生物I	801154	医药商业II	32.26	-0.05	全指医药
1058	中油工程	600339.XSHG	179.78	0.0%	21.39	0.77	801020	采掘I	801024	采掘服务II	32.21	0.0	沪深300,300价值
1059	长沙银行	601577.XSHG	292.88	-0.12%	5.98	0.87	801780	银行I	801192	银行II	30.75	-0.04	沪深300,金融地产
1060	金力永磁	300748.XSHE	163.67	-1.69%	117.68	14.0	801050	有色金属I	801051	金属非金属新材料II	30.27	-0.51	中证1000,创业板
1061	戴维医疗	300314.XSHE	24.34	0.84%	76.89	3.02	801150	医药生物I	801153	医疗器械II	29.57	0.25	全指医药
1062	ST辅仁	600781.XSHG	33.3	2.12%	4.78	0.57	801150	医药生物I	801151	化学制药II	29.42	0.62	中证1000,全指医药
1063	申通快递	002468.XSHE	278.61	0.33%	18.04	3.15	801170	交通运输I	801178	物流II	29.36	0.1	沪深300
1064	北辰实业	601588.XSHG	102.36	0.33%	7.82	0.71	801180	房地产I	801181	房地产开发II	28.73	0.09	中证1000,金融地产
1065	盘龙药业	002864.XSHE	21.73	1.54%	28.41	3.29	801150	医药生物I	801155	中药II	27.42	0.42	全指医药
1066	九典制药	300705.XSHE	27.36	4.39%	41.83	3.67	801150	医药生物I	801151	化学制药II	27.42	1.2	全指医药
1067	嘉凯城	000918.XSHE	117.27	-1.66%	-8.01	3.89	801180	房地产I	801181	房地产开发II	27.13	-0.45	中证1000,金融地产
1068	中天金融	000540.XSHE	215.06	-0.32%	14.55	1.19	801180	房地产I	801181	房地产开发II	26.92	-0.09	基本面60,基本面120
1069	爱朋医疗	300753.XSHE	33.31	-6.1%	34.74	5.14	801150	医药生物I	801153	医疗器械II	26.88	-1.64	全指医药
1070	苏农银行	603323.XSHG	89.61	0.61%	9.84	0.8	801780	银行I	801192	银行II	26.28	0.16	中证1000,金融地产
1071	藏格控股	000408.XSHE	172.86	0.0%	38.5	2.22	801030	化工I	801034	化学制品II	24.07	0.0	沪深300
1072	振德医疗	603301.XSHG	26.38	-0.16%	18.83	2.22	801150	医药生物I	801153	医疗器械II	23.66	-0.04	全指医药
1073	华森制药	002907.XSHE	62.84	9.98%	38.52	6.59	801150	医药生物I	801155	中药II	23.31	2.33	中证1000,全指医药
1074	赛隆药业	002898.XSHE	20.64	1.65%	63.59	3.17	801150	医药生物I	801151	化学制药II	23.12	0.38	全指医药
1075	美凯龙	601828.XSHG	379.5	0.19%	9.25	0.85	801200	商业贸易I	801205	商业物业经营II	22.81	0.04	沪深300,300价值
1076	苏州高新	600736.XSHG	60.33	-0.57%	12.81	0.97	801180	房地产I	801181	房地产开发II	21.98	-0.13	中证1000,金融地产
1077	圆通速递	600233.XSHG	352.77	-0.88%	17.41	2.95	801170	交通运输I	801178	物流II	21.72	-0.19	沪深300
1078	光启技术	002625.XSHE	208.78	2.32%	182.29	2.72	801880	汽车I	801093	汽车零部件II	21.72	0.5	沪深300
1079	光明地产	600708.XSHG	72.21	-0.31%	7.37	0.63	801180	房地产I	801181	房地产开发II	21.42	-0.07	中证1000,金融地产
1080	华联股份	000882.XSHE	59.4	-0.46%	-98.38	0.73	801200	商业贸易I	801205	商业物业经营II	21.17	-0.1	中证1000,金融地产
1081	光大嘉宝	600622.XSHG	54.14	-1.37%	7.22	0.87	801180	房地产I	801181	房地产开发II	20.35	-0.28	中证1000,金融地产
1082	新华联	000620.XSHE	99.01	1.56%	9.49	1.36	801180	房地产I	801181	房地产开发II	20.09	0.31	中证1000,金融地产
1083	仁东控股	002647.XSHE	95.25	0.18%	131.35	9.46	801790	非银金融I	801191	多元金融II	20.06	0.04	中证1000,金融地产
1084	昂利康	002940.XSHE	25.43	-1.64%	25.46	2.7	801150	医药生物I	801151	化学制药II	19.89	-0.33	全指医药
1085	卫信康	603676.XSHG	42.89	2.32%	80.26	4.67	801150	医药生物I	801151	化学制药II	19.42	0.45	中证1000,全指医药
1086	明德生物	002932.XSHE	22.38	-0.44%	38.46	3.65	801150	医药生物I	801153	医疗器械II	19.35	-0.09	全指医药
1087	远大控股	000626.XSHE	39.2	0.98%	43.12	1.48	801200	商业贸易I	801202	贸易II	18.89	0.19	基本面60,基本面120,中证1000
1088	安道麦A	000553.XSHE	240.74	1.03%	40.99	1.04	801030	化工I	801034	化学制品II	18.79	0.19	沪深300
1089	经纬纺机	000666.XSHE	73.93	0.48%	11.84	0.85	801790	非银金融I	801191	多元金融II	18.76	0.09	中证1000,金融地产
1090	新光药业	300519.XSHE	20.67	0.39%	22.71	2.67	801150	医药生物I	801155	中药II	18.28	0.07	全指医药
1091	合盛硅业	603260.XSHG	256.73	-0.69%	18.08	3.11	801050	有色金属I	801051	金属非金属新材料II	18.2	-0.13	沪深300
1092	青岛港	601298.XSHG	422.57	-0.46%	11.44	1.43	801170	交通运输I	801171	港口II	15.85	-0.07	沪深300
1093	华锦股份	000059.XSHE	92.29	-0.17%	10.04	0.67	801030	化工I	801035	石油化工II	15.64	-0.03	基本面120,中证1000
1094	中国武夷	000797.XSHE	51.24	0.62%	16.72	1.0	801180	房地产I	801181	房地产开发II	15.2	0.09	中证1000,金融地产
1095	白银有色	601212.XSHG	248.06	0.3%	88.68	2.06	801050	有色金属I	801055	工业金属II	14.09	0.04	沪深300
1096	南山控股	002314.XSHE	79.34	0.0%	22.48	0.97	801180	房地产I	801181	房地产开发II	13.3	0.0	中证1000,金融地产
1097	神州数码	000034.XSHE	108.64	-2.81%	16.02	2.59	801750	计算机I	801222	计算机应用II	12.81	-0.36	基本面120,中证1000
1098	中洲控股	000042.XSHE	67.81	2.2%	11.02	0.89	801180	房地产I	801181	房地产开发II	12.29	0.27	金融地产
1099	顺络电子	002138.XSHE	189.65	-1.38%	45.81	4.4	801080	电子I	801083	元件II	12.25	-0.17	中证1000
1100	紫金银行	601860.XSHG	227.71	0.65%	16.22	1.7	801780	银行I	801192	银行II	12.06	0.08	金融地产
1101	天邦股份	002124.XSHE	148.66	-0.08%	-21.83	6.21	801010	农林牧渔I	801014	饲料II	11.29	-0.01	中证1000
1102	浙大网新	600797.XSHG	103.62	-1.39%	62.5	2.31	801750	计算机I	801222	计算机应用II	11.06	-0.15	中证1000
1103	佳都科技	600728.XSHG	146.2	1.39%	19.79	3.13	801750	计算机I	801222	计算机应用II	11.06	0.15	中证1000
1104	中国重汽	000951.XSHE	127.1	-1.97%	12.8	1.93	801880	汽车I	801094	汽车整车II	10.77	-0.21	基本面120,中证1000
1105	华天科技	002185.XSHE	164.67	-0.66%	71.59	2.16	801080	电子I	801081	半导体II	10.76	-0.07	中证1000
1106	梦网集团	002123.XSHE	178.03	-1.16%	164.49	3.82	801760	传媒I	801752	互联网传媒II	10.66	-0.12	中证1000
1107	星宇股份	601799.XSHG	231.97	-1.97%	33.02	5.01	801880	汽车I	801093	汽车零部件II	10.53	-0.21	中证1000
1108	江苏国泰	002091.XSHE	94.59	10.0%	9.03	1.14	801200	商业贸易I	801202	贸易II	10.47	1.05	基本面120,中证1000
1109	中油资本	000617.XSHE	1039.36	0.88%	13.85	1.27	801790	非银金融I	801191	多元金融II	10.24	0.09	金融地产
1110	星网锐捷	002396.XSHE	184.78	-0.06%	28.03	4.51	801770	通信I	801102	通信设备II	9.83	-0.01	中证1000
1111	山东药玻	600529.XSHG	132.56	-1.68%	30.34	3.54	801150	医药生物I	801153	医疗器械II	9.43	-0.16	中证1000
1112	重庆啤酒	600132.XSHG	235.6	-3.43%	38.42	17.43	801120	食品饮料I	801123	饮料制造II	9.37	-0.32	中证1000
1113	金证股份	600446.XSHG	158.92	0.82%	-129.42	9.03	801750	计算机I	801222	计算机应用II	9.27	0.08	中证1000
1114	荣安地产	000517.XSHE	80.55	0.0%	9.46	1.46	801180	房地产I	801181	房地产开发II	9.23	0.0	中证1000,金融地产
1115	深天马A	000050.XSHE	313.98	3.86%	42.28	1.17	801080	电子I	801084	光学光电子II	9.09	0.35	基本面120
1116	大众公用	600635.XSHG	133.75	-0.22%	28.43	1.69	801160	公用事业I	801163	燃气II	8.71	-0.02	中证1000
1117	厦门信达	000701.XSHE	20.41	0.8%	-9.04	0.79	801080	电子I	801083	元件II	8.68	0.07	基本面120
1118	皇庭国际	000056.XSHE	47.25	-0.99%	57.65	0.87	801180	房地产I	801181	房地产开发II	8.67	-0.09	中证1000,金融地产
1119	绿盟科技	300369.XSHE	138.71	0.4%	65.87	4.45	801750	计算机I	801222	计算机应用II	8.37	0.03	中证1000
1120	益生股份	002458.XSHE	165.67	-2.08%	9.76	5.76	801010	农林牧渔I	801017	畜禽养殖II	8.37	-0.17	中证1000
1121	东方通信	600776.XSHG	239.14	0.9%	228.85	7.83	801770	通信I	801102	通信设备II	8.34	0.08	中证1000
1122	圣邦股份	300661.XSHE	221.75	-0.18%	146.47	21.98	801080	电子I	801081	半导体II	8.04	-0.01	中证1000
