	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
839	新华医疗	600587.XSHG	52.51	0.0%	7.82	1.27	801150	医药生物I	801153	医疗器械II	119.1	0.0	全指医药
840	淮北矿业	600985.XSHG	198.34	0.0%	5.07	1.08	801020	采掘I	801021	煤炭开采II	117.67	0.0	中证500
841	花园生物	300401.XSHE	57.08	0.0%	14.58	3.34	801150	医药生物I	801151	化学制药II	116.39	0.0	中证1000,全指医药
842	东旭光电	000413.XSHE	275.05	0.0%	13.87	0.83	801080	电子I	801084	光学光电子II	116.1	0.0	沪深300,基本面120
843	千红制药	002550.XSHE	56.32	0.0%	24.31	2.46	801150	医药生物I	801151	化学制药II	115.3	0.0	中证1000,全指医药
844	光威复材	300699.XSHE	200.81	0.0%	39.36	6.38	801030	化工I	801032	化学纤维II	114.94	0.0	中证1000,创业板
845	中航飞机	000768.XSHE	445.75	0.0%	66.67	2.73	801740	国防军工I	801742	航空装备II	114.1	0.0	沪深300,基本面120
846	三诺生物	300298.XSHE	78.47	0.0%	27.47	2.95	801150	医药生物I	801153	医疗器械II	113.67	0.0	中证1000,全指医药
847	鲁抗医药	600789.XSHG	55.1	0.0%	46.3	1.83	801150	医药生物I	801151	化学制药II	113.67	0.0	中证1000,全指医药
848	金城医药	300233.XSHE	76.51	0.0%	16.5	1.79	801150	医药生物I	801151	化学制药II	113.1	0.0	中证1000,全指医药
849	莱克电气	603355.XSHG	82.93	0.0%	17.76	2.69	801110	家用电器I	801111	白色家电II	112.67	0.0	中证500
850	山大华特	000915.XSHE	49.47	0.0%	35.11	2.94	801150	医药生物I	801151	化学制药II	112.57	0.0	中证1000,全指医药
851	开立医疗	300633.XSHE	86.02	0.0%	59.02	6.3	801150	医药生物I	801153	医疗器械II	112.46	0.0	中证1000,创业板,全指医药
852	海利生物	603718.XSHG	75.99	0.0%	-4252.39	7.09	801010	农林牧渔I	801018	动物保健II	112.01	0.0	中证1000,全指医药
853	陆家嘴	600663.XSHG	534.93	0.0%	14.47	3.16	801180	房地产I	801182	园区开发II	111.54	0.0	沪深300,金融地产
854	山西汾酒	600809.XSHG	768.51	0.0%	40.64	10.6	801120	食品饮料I	801123	饮料制造II	111.07	0.0	沪深300
855	复旦复华	600624.XSHG	55.87	0.0%	107.06	4.76	801230	综合I	801231	综合II	110.91	0.0	中证1000,全指医药
856	包钢股份	600010.XSHG	583.49	0.0%	26.42	1.08	801040	钢铁I	801041	钢铁II	110.47	0.0	沪深300
857	昭衍新药	603127.XSHG	93.44	0.0%	73.23	13.08	801150	医药生物I	801156	医疗服务II	110.35	0.0	中证1000,全指医药
858	航天信息	600271.XSHG	389.27	0.0%	20.4	3.5	801750	计算机I	801222	计算机应用II	109.29	0.0	沪深300
859	东方航空	600115.XSHG	836.99	0.0%	32.37	1.23	801170	交通运输I	801173	航空运输II	108.7	0.0	沪深300
860	河钢股份	000709.XSHE	264.4	0.0%	12.97	0.55	801040	钢铁I	801041	钢铁II	108.61	0.0	沪深300,300价值,基本面60,基本面120
861	天风证券	601162.XSHG	282.31	0.0%	121.36	2.34	801790	非银金融I	801193	证券II	107.9	0.0	沪深300,证券公司,金融地产
862	冠昊生物	300238.XSHE	45.45	0.0%	131.66	3.91	801150	医药生物I	801153	医疗器械II	107.62	0.0	中证1000,全指医药
863	司太立	603520.XSHG	71.86	0.0%	49.11	7.29	801150	医药生物I	801151	化学制药II	106.34	0.0	全指医药
864	广联达	002410.XSHE	369.84	0.0%	121.18	11.86	801750	计算机I	801222	计算机应用II	105.75	0.0	沪深300
865	铜陵有色	000630.XSHE	225.27	0.0%	30.38	1.24	801050	有色金属I	801055	工业金属II	105.69	0.0	沪深300,基本面60,基本面120
866	中铝国际	601068.XSHG	154.76	0.0%	206.6	1.74	801720	建筑装饰I	801724	专业工程II	105.16	0.0	中证500
867	中央商场	600280.XSHG	31.23	0.0%	-6.63	2.27	801200	商业贸易I	801203	一般零售II	105.16	0.0	中证500
868	现代制药	600420.XSHG	86.88	0.0%	12.36	1.19	801150	医药生物I	801151	化学制药II	104.33	0.0	中证1000,全指医药
869	中国中冶	601618.XSHG	553.32	0.0%	8.33	0.79	801720	建筑装饰I	801724	专业工程II	104.3	0.0	沪深300,300价值
870	天宇股份	300702.XSHE	89.22	0.0%	16.86	4.73	801150	医药生物I	801151	化学制药II	103.69	0.0	全指医药
871	海航控股	600221.XSHG	278.98	0.0%	-7.52	0.58	801170	交通运输I	801173	航空运输II	103.04	0.0	沪深300,300价值
872	北方稀土	600111.XSHG	359.67	0.0%	54.04	3.77	801050	有色金属I	801054	稀有金属II	102.79	0.0	沪深300
873	东方雨虹	002271.XSHE	348.42	0.0%	17.78	3.96	801710	建筑材料I	801713	其他建材II	102.2	0.0	沪深300
874	润达医疗	603108.XSHG	59.23	0.0%	19.06	2.16	801150	医药生物I	801156	医疗服务II	102.14	0.0	中证1000,全指医药
875	中科曙光	603019.XSHG	306.11	0.0%	60.45	8.0	801750	计算机I	801101	计算机设备II	101.61	0.0	沪深300
876	中国铝业	601600.XSHG	560.05	0.0%	256.96	1.14	801050	有色金属I	801055	工业金属II	101.61	0.0	沪深300
877	海思科	002653.XSHE	214.47	0.0%	51.9	9.6	801150	医药生物I	801151	化学制药II	101.04	0.0	中证1000,全指医药
878	康龙化成	300759.XSHE	359.63	0.0%	81.17	11.72	801150	医药生物I	801156	医疗服务II	101.04	0.0	中证1000,全指医药
879	上海凯宝	300039.XSHE	48.32	0.0%	24.57	1.91	801150	医药生物I	801155	中药II	101.01	0.0	中证1000,全指医药
880	北新建材	000786.XSHE	379.46	0.0%	92.08	2.81	801710	建筑材料I	801713	其他建材II	100.69	0.0	沪深300,基本面120
881	恒逸石化	000703.XSHE	391.87	0.0%	22.58	1.76	801030	化工I	801032	化学纤维II	99.75	0.0	沪深300,基本面60,基本面120
882	亨通光电	600487.XSHG	289.55	0.0%	17.96	2.21	801770	通信I	801102	通信设备II	98.07	0.0	沪深300
883	三花智控	002050.XSHE	415.13	0.0%	31.32	4.63	801110	家用电器I	801111	白色家电II	96.89	0.0	沪深300
884	华峰超纤	300180.XSHE	149.76	0.0%	122.84	2.88	801030	化工I	801036	塑料II	96.35	0.0	中证1000,创业板
885	嘉事堂	002462.XSHE	45.48	0.0%	12.52	1.36	801150	医药生物I	801154	医药商业II	95.56	0.0	中证1000,全指医药
886	南京证券	601990.XSHG	250.71	0.0%	38.12	2.28	801790	非银金融I	801193	证券II	95.21	0.0	证券公司,金融地产
887	方大炭素	600516.XSHG	294.38	0.0%	9.81	1.98	801050	有色金属I	801051	金属非金属新材料II	94.84	0.0	沪深300,300价值
888	本钢板材	000761.XSHE	143.39	0.0%	20.52	0.74	801040	钢铁I	801041	钢铁II	94.56	0.0	基本面120,中证500
889	中天科技	600522.XSHG	246.51	0.0%	12.86	1.23	801770	通信I	801102	通信设备II	94.52	0.0	沪深300
890	中航光电	002179.XSHE	415.01	0.0%	38.15	5.75	801740	国防军工I	801742	航空装备II	93.93	0.0	沪深300
891	万东医疗	600055.XSHG	52.95	0.0%	33.93	2.65	801150	医药生物I	801153	医疗器械II	93.89	0.0	中证1000,全指医药
892	东北制药	000597.XSHE	61.07	0.0%	28.56	1.64	801150	医药生物I	801151	化学制药II	91.17	0.0	中证1000,全指医药
893	掌阅科技	603533.XSHG	65.96	0.0%	49.78	5.55	801760	传媒I	801752	互联网传媒II	90.44	0.0	中证1000,中证传媒
894	思创医惠	300078.XSHE	107.77	0.0%	69.16	4.72	801080	电子I	801082	其他电子II	90.04	0.0	中证1000,创业板
895	中国巨石	600176.XSHG	319.41	0.0%	15.89	2.11	801030	化工I	801034	化学制品II	89.8	0.0	沪深300
896	同方股份	600100.XSHG	238.59	0.0%	-9.16	1.44	801750	计算机I	801101	计算机设备II	89.8	0.0	沪深300
897	美亚柏科	300188.XSHE	126.71	0.0%	57.15	4.99	801750	计算机I	801222	计算机应用II	88.21	0.0	中证1000,创业板
898	重庆燃气	600917.XSHG	110.94	0.0%	29.54	2.69	801160	公用事业I	801163	燃气II	87.63	0.0	中证500
899	亚宝药业	600351.XSHG	42.89	0.0%	14.97	1.48	801150	医药生物I	801155	中药II	87.31	0.0	中证1000,全指医药
900	荣盛石化	002493.XSHE	766.26	0.0%	47.17	3.45	801030	化工I	801032	化学纤维II	86.92	0.0	沪深300,基本面60,基本面120
901	航发动力	600893.XSHG	449.29	0.0%	54.35	1.58	801740	国防军工I	801742	航空装备II	86.84	0.0	沪深300
902	中远海控	601919.XSHG	588.46	0.0%	23.69	1.91	801170	交通运输I	801176	航运II	86.84	0.0	沪深300
903	汉得信息	300170.XSHE	83.79	0.0%	37.5	2.69	801750	计算机I	801222	计算机应用II	86.33	0.0	中证1000,创业板
904	福安药业	300194.XSHE	57.58	0.0%	-15.85	1.47	801150	医药生物I	801151	化学制药II	86.18	0.0	中证1000,全指医药
905	香雪制药	300147.XSHE	42.6	0.0%	75.07	1.22	801150	医药生物I	801155	中药II	86.14	0.0	全指医药
906	振东制药	300158.XSHE	47.73	0.0%	-71.33	0.87	801150	医药生物I	801151	化学制药II	85.65	0.0	中证1000,全指医药
907	正海生物	300653.XSHE	58.3	0.0%	58.14	10.4	801150	医药生物I	801153	医疗器械II	85.61	0.0	全指医药
908	新疆交建	002941.XSHE	114.04	0.0%	158.56	5.07	801720	建筑装饰I	801723	基础建设II	85.13	0.0	中证500
909	辰欣药业	603367.XSHG	73.72	0.0%	13.67	1.66	801150	医药生物I	801153	医疗器械II	85.12	0.0	中证1000,全指医药
910	奥赛康	002755.XSHE	142.01	0.0%	18.36	6.12	801150	医药生物I	801151	化学制药II	85.12	0.0	中证1000,全指医药
911	高新兴	300098.XSHE	94.54	0.0%	45.68	1.65	801770	通信I	801102	通信设备II	84.81	0.0	中证1000,创业板
912	南山铝业	600219.XSHG	256.94	0.0%	19.69	0.66	801050	有色金属I	801055	工业金属II	84.04	0.0	沪深300,300价值
913	上海建工	600170.XSHG	308.09	0.0%	8.35	1.19	801720	建筑装饰I	801721	房屋建设II	84.04	0.0	沪深300,300价值
914	益佰制药	600594.XSHG	37.22	0.0%	-4.86	1.02	801150	医药生物I	801155	中药II	84.01	0.0	全指医药
915	汇顶科技	603160.XSHG	915.61	0.0%	42.86	16.01	801080	电子I	801081	半导体II	83.89	0.0	沪深300
916	安信信托	600816.XSHG	212.75	0.0%	-9.66	1.75	801790	非银金融I	801191	多元金融II	83.13	0.0	沪深300,金融地产
917	世纪华通	002602.XSHE	574.2	0.0%	95.06	2.4	801760	传媒I	801752	互联网传媒II	82.71	0.0	沪深300
918	烽火通信	600498.XSHG	291.34	0.0%	35.01	2.84	801770	通信I	801102	通信设备II	82.71	0.0	沪深300
919	重药控股	000950.XSHE	93.15	0.0%	10.49	1.16	801150	医药生物I	801154	医药商业II	82.36	0.0	中证1000,全指医药
920	白云机场	600004.XSHG	353.23	0.0%	45.09	2.23	801170	交通运输I	801174	机场II	82.12	0.0	沪深300
921	东华软件	002065.XSHE	289.12	0.0%	31.93	3.01	801750	计算机I	801222	计算机应用II	81.53	0.0	沪深300
922	超图软件	300036.XSHE	84.33	0.0%	44.37	4.14	801750	计算机I	801222	计算机应用II	81.47	0.0	中证1000,创业板
923	莱美药业	300006.XSHE	39.8	0.0%	53.76	2.3	801150	医药生物I	801151	化学制药II	81.26	0.0	中证1000,全指医药
924	西藏药业	600211.XSHG	54.6	0.0%	24.43	2.29	801150	医药生物I	801155	中药II	80.73	0.0	中证1000,全指医药
925	北陆药业	300016.XSHE	39.58	0.0%	20.99	3.05	801150	医药生物I	801151	化学制药II	80.73	0.0	中证1000,全指医药
926	千金药业	600479.XSHG	35.66	0.0%	12.85	1.74	801150	医药生物I	801155	中药II	80.29	0.0	全指医药
927	莱茵生物	002166.XSHE	39.34	0.0%	58.42	2.43	801150	医药生物I	801152	生物制品II	80.17	0.0	中证1000,全指医药
928	瑞普生物	300119.XSHE	57.36	0.0%	36.37	2.87	801010	农林牧渔I	801018	动物保健II	79.23	0.0	全指医药
929	博腾股份	300363.XSHE	69.42	0.0%	42.7	2.31	801150	医药生物I	801151	化学制药II	79.07	0.0	中证1000,全指医药
930	宜华健康	000150.XSHE	43.97	0.0%	-171.08	1.82	801150	医药生物I	801156	医疗服务II	78.51	0.0	中证1000,全指医药
931	横店影视	603103.XSHG	104.39	0.0%	40.46	4.46	801760	传媒I	801761	文化传媒II	78.0	0.0	中证1000,中证传媒
932	凯普生物	300639.XSHE	53.95	0.0%	38.39	5.2	801150	医药生物I	801153	医疗器械II	77.63	0.0	全指医药
933	科沃斯	603486.XSHG	107.65	0.0%	36.03	4.27	801890	机械设备I	801072	通用机械II	77.61	0.0	中证500
934	胜宏科技	300476.XSHE	114.92	0.0%	27.43	3.59	801080	电子I	801083	元件II	77.15	0.0	中证1000,创业板
935	恒康医疗	002219.XSHE	43.83	0.0%	-3.65	1.72	801150	医药生物I	801156	医疗服务II	75.78	0.0	中证1000,全指医药
936	新乳业	002946.XSHE	108.68	0.0%	44.17	5.74	801120	食品饮料I	801124	食品加工II	75.11	0.0	中证500
937	景嘉微	300474.XSHE	195.83	0.0%	117.5	8.48	801740	国防军工I	801741	航天装备II	73.44	0.0	中证1000,创业板
938	海油工程	600583.XSHG	311.26	0.0%	-74.87	1.41	801020	采掘I	801024	采掘服务II	73.26	0.0	沪深300
939	和佳股份	300273.XSHE	36.63	0.0%	39.23	1.43	801150	医药生物I	801153	医疗器械II	71.78	0.0	全指医药
940	交大昂立	600530.XSHG	36.66	0.0%	-7.39	3.65	801150	医药生物I	801152	生物制品II	71.78	0.0	全指医药
941	金螳螂	002081.XSHE	210.1	0.0%	9.18	1.45	801720	建筑装饰I	801722	装修装饰II	71.58	0.0	沪深300,基本面120
942	春秋航空	601021.XSHG	378.34	0.0%	20.91	2.55	801170	交通运输I	801173	航空运输II	70.3	0.0	沪深300
943	大博医疗	002901.XSHE	241.52	0.0%	56.07	15.09	801150	医药生物I	801153	医疗器械II	70.3	0.0	中证1000,全指医药
944	恒力石化	600346.XSHG	1008.7	0.0%	15.55	3.12	801030	化工I	801032	化学纤维II	70.3	0.0	沪深300
945	彤程新材	603650.XSHG	95.98	0.0%	22.96	4.25	801030	化工I	801034	化学制品II	70.1	0.0	中证500
946	常山药业	300255.XSHE	48.52	0.0%	28.01	1.81	801150	医药生物I	801152	生物制品II	69.73	0.0	中证1000,全指医药
947	锐科激光	300747.XSHE	194.96	0.0%	55.97	8.66	801080	电子I	801082	其他电子II	69.45	0.0	中证1000,创业板
948	基蛋生物	603387.XSHG	57.96	0.0%	21.61	3.91	801150	医药生物I	801153	医疗器械II	69.17	0.0	中证1000,全指医药
949	江西铜业	600362.XSHG	493.79	0.0%	20.01	0.96	801050	有色金属I	801055	工业金属II	69.12	0.0	沪深300
950	华仁药业	300110.XSHE	46.46	0.0%	127.48	2.14	801150	医药生物I	801151	化学制药II	68.63	0.0	中证1000,全指医药
951	太安堂	002433.XSHE	33.58	0.0%	17.23	0.64	801150	医药生物I	801155	中药II	68.63	0.0	中证1000,全指医药
952	鞍钢股份	000898.XSHE	289.68	0.0%	10.28	0.56	801040	钢铁I	801041	钢铁II	68.46	0.0	沪深300,300价值,基本面60,基本面120
953	盈康生命	300143.XSHE	45.85	0.0%	213.44	2.2	801150	医药生物I	801156	医疗服务II	68.1	0.0	中证1000,全指医药
954	宁波港	601018.XSHG	482.13	0.0%	14.15	1.2	801170	交通运输I	801171	港口II	67.94	0.0	沪深300
955	精测电子	300567.XSHE	100.79	0.0%	31.66	7.6	801890	机械设备I	801073	仪器仪表II	67.74	0.0	中证1000,创业板
956	圣济堂	600227.XSHG	38.94	0.0%	-2.34	1.22	801150	医药生物I	801151	化学制药II	67.54	0.0	中证1000,全指医药
957	中国化学	601117.XSHG	310.78	0.0%	11.29	0.98	801720	建筑装饰I	801724	专业工程II	67.05	0.0	沪深300,300价值
958	同济堂	600090.XSHG	57.44	0.0%	10.74	0.89	801150	医药生物I	801154	医药商业II	67.01	0.0	中证1000,全指医药
959	北大医药	000788.XSHE	38.86	0.0%	76.8	3.12	801150	医药生物I	801151	化学制药II	66.46	0.0	全指医药
960	力生制药	002393.XSHE	45.29	0.0%	21.08	0.97	801150	医药生物I	801151	化学制药II	66.44	0.0	中证1000,全指医药
961	富祥股份	300497.XSHE	47.27	0.0%	19.86	3.72	801150	医药生物I	801151	化学制药II	66.44	0.0	中证1000,全指医药
962	华电国际	600027.XSHG	372.82	0.0%	14.14	0.84	801160	公用事业I	801161	电力II	65.7	0.0	沪深300,300价值
963	大豪科技	603025.XSHG	81.78	0.0%	32.4	4.67	801730	电气设备I	801732	电气自动化设备II	65.1	0.0	中证500
964	广济药业	000952.XSHE	22.88	0.0%	15.92	2.34	801150	医药生物I	801151	化学制药II	64.87	0.0	全指医药
965	中金黄金	600489.XSHG	271.95	0.0%	202.01	1.99	801050	有色金属I	801053	黄金II	64.39	0.0	沪深300
966	美诺华	603538.XSHG	39.49	0.0%	24.69	3.04	801150	医药生物I	801151	化学制药II	64.34	0.0	全指医药
967	景峰医药	000908.XSHE	32.29	0.0%	-44.33	1.39	801150	医药生物I	801151	化学制药II	64.34	0.0	全指医药
968	广生堂	300436.XSHE	45.25	0.0%	184.88	7.94	801150	医药生物I	801151	化学制药II	63.81	0.0	全指医药
969	中直股份	600038.XSHG	271.51	0.0%	44.6	3.4	801740	国防军工I	801742	航空装备II	63.8	0.0	沪深300
970	鹏鼎控股	002938.XSHE	1190.16	0.0%	40.88	6.41	801080	电子I	801083	元件II	63.77	0.0	沪深300,基本面120
971	赢时胜	300377.XSHE	80.16	0.0%	43.34	2.89	801750	计算机I	801222	计算机应用II	63.46	0.0	中证1000,创业板
972	未名医药	002581.XSHE	43.34	0.0%	-73.39	1.54	801150	医药生物I	801152	生物制品II	63.15	0.0	中证1000,全指医药
973	南都电源	300068.XSHE	88.64	0.0%	64.5	1.38	801730	电气设备I	801733	电源设备II	63.02	0.0	中证1000,创业板
974	长城汽车	601633.XSHG	851.57	0.0%	20.28	1.61	801880	汽车I	801094	汽车整车II	61.0	0.0	沪深300,300价值
975	尚品宅配	300616.XSHE	134.9	0.0%	25.97	4.06	801140	轻工制造I	801142	家用轻工II	60.77	0.0	中证1000,创业板
976	嘉应制药	002198.XSHE	26.8	0.0%	67.72	3.32	801150	医药生物I	801155	中药II	60.62	0.0	全指医药
977	兄弟科技	002562.XSHE	41.04	0.0%	-119.06	1.89	801030	化工I	801034	化学制品II	60.39	0.0	中证1000,全指医药
978	广汽集团	601238.XSHG	1216.24	0.0%	16.49	1.53	801880	汽车I	801094	汽车整车II	59.63	0.0	沪深300,300价值
979	广汇汽车	600297.XSHG	279.07	0.0%	11.87	0.74	801880	汽车I	801092	汽车服务II	59.59	0.0	沪深300,300价值
980	古井贡酒	000596.XSHE	573.6	0.0%	26.3	6.68	801120	食品饮料I	801123	饮料制造II	59.08	0.0	沪深300
981	欧派家居	603833.XSHG	429.88	0.0%	24.57	4.9	801140	轻工制造I	801142	家用轻工II	59.08	0.0	沪深300
982	健民集团	600976.XSHG	25.76	0.0%	31.48	2.18	801150	医药生物I	801155	中药II	59.02	0.0	全指医药
983	佐力药业	300181.XSHE	29.46	0.0%	87.29	2.22	801150	医药生物I	801155	中药II	58.49	0.0	全指医药
984	泰合健康	000790.XSHE	25.83	0.0%	37.8	2.96	801150	医药生物I	801155	中药II	58.49	0.0	全指医药
985	渤海租赁	000415.XSHE	216.46	0.0%	11.25	0.56	801790	非银金融I	801191	多元金融II	57.51	0.0	沪深300,300价值,基本面60,基本面120
986	理邦仪器	300206.XSHE	41.19	0.0%	35.27	3.21	801150	医药生物I	801153	医疗器械II	57.43	0.0	全指医药
987	攀钢钒钛	000629.XSHE	237.08	0.0%	9.67	2.51	801020	采掘I	801022	其他采掘II	56.71	0.0	沪深300
988	中国卫星	600118.XSHG	240.75	0.0%	58.21	4.31	801740	国防军工I	801741	航天装备II	56.71	0.0	沪深300
989	方盛制药	603998.XSHG	32.75	0.0%	39.68	2.93	801150	医药生物I	801155	中药II	56.36	0.0	全指医药
990	中航沈飞	600760.XSHG	409.61	0.0%	38.98	4.81	801740	国防军工I	801742	航空装备II	56.12	0.0	沪深300
991	君正集团	601216.XSHG	253.98	0.0%	10.78	1.37	801030	化工I	801033	化学原料II	55.54	0.0	沪深300,300价值
992	太平鸟	603877.XSHG	69.15	0.0%	13.94	2.18	801130	纺织服装I	801132	服装家纺II	55.08	0.0	中证500
993	石基信息	002153.XSHE	384.24	0.0%	81.88	4.49	801750	计算机I	801222	计算机应用II	54.94	0.0	沪深300
994	永安药业	002365.XSHE	24.31	0.0%	25.17	1.51	801150	医药生物I	801151	化学制药II	54.77	0.0	全指医药
995	美康生物	300439.XSHE	46.87	0.0%	18.86	2.27	801150	医药生物I	801153	医疗器械II	53.81	0.0	中证1000,全指医药
996	长久物流	603569.XSHG	57.15	0.0%	20.33	2.37	801170	交通运输I	801178	物流II	52.58	0.0	中证500
997	金隅集团	601992.XSHG	349.16	0.0%	9.01	0.77	801710	建筑材料I	801711	水泥制造II	51.99	0.0	沪深300
998	迪瑞医疗	300396.XSHE	45.3	0.0%	19.73	3.05	801150	医药生物I	801153	医疗器械II	51.04	0.0	全指医药
999	哈三联	002900.XSHE	35.62	0.0%	20.37	1.96	801150	医药生物I	801151	化学制药II	49.45	0.0	全指医药
1000	亚太药业	002370.XSHE	33.91	0.0%	70.46	1.36	801150	医药生物I	801151	化学制药II	49.42	0.0	中证1000,全指医药
1001	小商品城	600415.XSHG	211.74	0.0%	28.39	1.68	801200	商业贸易I	801205	商业物业经营II	49.03	0.0	沪深300
1002	康辰药业	603590.XSHG	53.86	0.0%	17.33	2.02	801150	医药生物I	801152	生物制品II	48.86	0.0	中证1000,全指医药
1003	中煤能源	601898.XSHG	635.09	0.0%	12.38	0.65	801020	采掘I	801021	煤炭开采II	48.76	0.0	沪深300,300价值
1004	寿仙谷	603896.XSHG	39.91	0.0%	38.13	3.72	801150	医药生物I	801155	中药II	48.33	0.0	中证1000,全指医药
1005	金石亚药	300434.XSHE	28.28	0.0%	18.8	1.06	801150	医药生物I	801151	化学制药II	47.32	0.0	全指医药
1006	赛升药业	300485.XSHE	39.9	0.0%	19.98	1.5	801150	医药生物I	801152	生物制品II	47.2	0.0	中证1000,全指医药
1007	中海油服	601808.XSHG	793.52	0.0%	32.17	2.18	801020	采掘I	801024	采掘服务II	46.67	0.0	沪深300
1008	江丰电子	300666.XSHE	84.11	0.0%	182.27	13.04	801080	电子I	801081	半导体II	46.6	0.0	中证1000,创业板
1009	海辰药业	300584.XSHE	32.62	0.0%	33.15	5.14	801150	医药生物I	801151	化学制药II	45.73	0.0	全指医药
1010	中华企业	600675.XSHG	263.96	0.0%	7.24	1.8	801180	房地产I	801181	房地产开发II	45.45	0.0	中证1000,金融地产
1011	兖州煤业	600188.XSHG	458.29	0.0%	4.88	0.89	801020	采掘I	801021	煤炭开采II	45.37	0.0	沪深300,300价值
1012	康德莱	603987.XSHG	31.53	0.0%	20.66	2.28	801150	医药生物I	801153	医疗器械II	45.2	0.0	全指医药
1013	一品红	300723.XSHE	49.15	0.0%	20.25	3.55	801150	医药生物I	801151	化学制药II	45.04	0.0	中证1000,全指医药
1014	尚荣医疗	002551.XSHE	30.22	0.0%	57.35	1.3	801150	医药生物I	801153	医疗器械II	44.66	0.0	全指医药
1015	卫光生物	002880.XSHE	51.8	0.0%	32.79	3.75	801150	医药生物I	801152	生物制品II	44.13	0.0	全指医药
1016	五矿资本	600390.XSHG	336.01	0.0%	10.47	0.98	801790	非银金融I	801191	多元金融II	44.13	0.0	沪深300,金融地产
1017	泛海控股	000046.XSHE	219.8	0.0%	13.67	0.96	801180	房地产I	801181	房地产开发II	43.73	0.0	基本面60,基本面120,金融地产
1018	龙津药业	002750.XSHE	49.1	0.0%	4261.28	7.56	801150	医药生物I	801155	中药II	43.6	0.0	全指医药
1019	金花股份	600080.XSHG	22.02	0.0%	49.01	1.22	801150	医药生物I	801152	生物制品II	43.07	0.0	全指医药
1020	利德曼	300289.XSHE	24.51	0.0%	-247.23	1.85	801150	医药生物I	801152	生物制品II	43.07	0.0	全指医药
1021	鹭燕医药	002788.XSHE	25.0	0.0%	10.4	1.43	801150	医药生物I	801154	医药商业II	42.54	0.0	全指医药
1022	传化智联	002010.XSHE	223.16	0.0%	17.97	1.7	801170	交通运输I	801178	物流II	42.54	0.0	沪深300
1023	精华制药	002349.XSHE	38.03	0.0%	-24.47	1.87	801150	医药生物I	801155	中药II	42.28	0.0	中证1000,全指医药
1024	楚天科技	300358.XSHE	29.38	0.0%	-1976.11	1.24	801150	医药生物I	801153	医疗器械II	42.01	0.0	全指医药
1025	海特生物	300683.XSHE	29.35	0.0%	34.02	1.67	801150	医药生物I	801152	生物制品II	42.01	0.0	全指医药
1026	透景生命	300642.XSHE	36.65	0.0%	24.63	3.31	801150	医药生物I	801153	医疗器械II	42.01	0.0	全指医药
1027	长江健康	002435.XSHE	48.33	0.0%	14.21	0.89	801150	医药生物I	801151	化学制药II	41.75	0.0	中证1000,全指医药
1028	东方网力	300367.XSHE	50.94	0.0%	-35.29	1.37	801750	计算机I	801222	计算机应用II	41.52	0.0	中证1000,创业板
1029	新华制药	000756.XSHE	42.54	0.0%	14.37	1.47	801150	医药生物I	801151	化学制药II	41.47	0.0	全指医药
1030	九安医疗	002432.XSHE	20.69	0.0%	-348.01	1.38	801150	医药生物I	801153	医疗器械II	40.94	0.0	全指医药
1031	莎普爱思	603168.XSHG	23.81	0.0%	-14.41	1.57	801150	医药生物I	801151	化学制药II	40.41	0.0	全指医药
1032	康芝药业	300086.XSHE	20.61	0.0%	-67.71	1.33	801150	医药生物I	801151	化学制药II	40.41	0.0	全指医药
1033	太钢不锈	000825.XSHE	225.57	0.0%	8.16	0.71	801040	钢铁I	801041	钢铁II	40.27	0.0	基本面60,基本面120
1034	韵达股份	002120.XSHE	644.51	0.0%	24.12	5.05	801170	交通运输I	801178	物流II	40.17	0.0	沪深300
1035	佛慈制药	002644.XSHE	34.78	0.0%	38.61	2.31	801150	医药生物I	801155	中药II	39.88	0.0	全指医药
1036	紫光股份	000938.XSHE	557.31	0.0%	31.25	2.02	801750	计算机I	801222	计算机应用II	39.72	0.0	沪深300,基本面120
1037	扬杰科技	300373.XSHE	79.13	0.0%	78.32	3.23	801080	电子I	801081	半导体II	39.43	0.0	中证1000,创业板
1038	万业企业	600641.XSHG	111.73	0.0%	17.72	1.78	801180	房地产I	801181	房地产开发II	38.84	0.0	中证1000,金融地产
1039	赛托生物	300583.XSHE	34.72	0.0%	31.39	1.86	801150	医药生物I	801151	化学制药II	38.82	0.0	全指医药
1040	福瑞股份	300049.XSHE	19.07	0.0%	2106.62	1.41	801150	医药生物I	801153	医疗器械II	37.75	0.0	全指医药
1041	奇正藏药	002287.XSHE	111.81	0.0%	32.1	5.2	801150	医药生物I	801155	中药II	36.8	0.0	中证1000,全指医药
1042	和仁科技	300550.XSHE	31.92	0.0%	64.58	5.27	801750	计算机I	801222	计算机应用II	35.63	0.0	全指医药
1043	我爱我家	000560.XSHE	101.99	0.0%	13.25	1.03	801180	房地产I	801181	房地产开发II	35.32	0.0	中证1000,金融地产
1044	乐心医疗	300562.XSHE	24.67	0.0%	78.17	4.44	801150	医药生物I	801153	医疗器械II	35.09	0.0	全指医药
1045	吉药控股	300108.XSHE	24.78	0.0%	19.48	1.12	801150	医药生物I	801155	中药II	35.09	0.0	全指医药
1046	神奇制药	600613.XSHG	34.45	0.0%	27.81	1.32	801150	医药生物I	801151	化学制药II	35.09	0.0	全指医药
